measurementID,eventID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementRemarks
GoA2019_Stn50:cast1:niskin:5:P99:Ctot,GoA2019_Stn50:cast1:niskin:5:P99,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,149.050336811592,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn50:cast1:niskin:5:P99:d15N,GoA2019_Stn50:cast1:niskin:5:P99,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.69775968070145,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn50:cast1:niskin:5:P99:Ntot,GoA2019_Stn50:cast1:niskin:5:P99,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,44.2362002515309,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn51:cast1:niskin:5:P100:vol,GoA2019_Stn51:cast1:niskin:5:P100,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn51:cast1:niskin:5:P100:acid,GoA2019_Stn51:cast1:niskin:5:P100,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn51:cast1:niskin:5:P100:d13C,GoA2019_Stn51:cast1:niskin:5:P100,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.9670786179071,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn51:cast1:niskin:5:P100:Ctot,GoA2019_Stn51:cast1:niskin:5:P100,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,175.981209836715,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn51:cast1:niskin:5:P100:d15N,GoA2019_Stn51:cast1:niskin:5:P100,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.75248553999978,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn51:cast1:niskin:5:P100:Ntot,GoA2019_Stn51:cast1:niskin:5:P100,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,39.090333388542,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn51:cast1:niskin:5:P101:vol,GoA2019_Stn51:cast1:niskin:5:P101,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn51:cast1:niskin:5:P101:acid,GoA2019_Stn51:cast1:niskin:5:P101,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn51:cast1:niskin:5:P101:d13C,GoA2019_Stn51:cast1:niskin:5:P101,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.8027394585418,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn51:cast1:niskin:5:P101:Ctot,GoA2019_Stn51:cast1:niskin:5:P101,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,176.200815892729,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn51:cast1:niskin:5:P101:d15N,GoA2019_Stn51:cast1:niskin:5:P101,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.5575014148303,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn51:cast1:niskin:5:P101:Ntot,GoA2019_Stn51:cast1:niskin:5:P101,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,41.91066957574,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn52:cast1:niskin:5:P102:vol,GoA2019_Stn52:cast1:niskin:5:P102,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn52:cast1:niskin:5:P102:acid,GoA2019_Stn52:cast1:niskin:5:P102,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn52:cast1:niskin:5:P102:d13C,GoA2019_Stn52:cast1:niskin:5:P102,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.3211429285232,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn52:cast1:niskin:5:P102:Ctot,GoA2019_Stn52:cast1:niskin:5:P102,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,138.851890315133,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn52:cast1:niskin:5:P102:d15N,GoA2019_Stn52:cast1:niskin:5:P102,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.98616674322397,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn52:cast1:niskin:5:P102:Ntot,GoA2019_Stn52:cast1:niskin:5:P102,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,22.8906362002365,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn52:cast1:niskin:5:P103:vol,GoA2019_Stn52:cast1:niskin:5:P103,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn52:cast1:niskin:5:P103:acid,GoA2019_Stn52:cast1:niskin:5:P103,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn52:cast1:niskin:5:P103:d13C,GoA2019_Stn52:cast1:niskin:5:P103,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.0802737390873,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn52:cast1:niskin:5:P103:Ctot,GoA2019_Stn52:cast1:niskin:5:P103,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,138.402786433612,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn52:cast1:niskin:5:P103:d15N,GoA2019_Stn52:cast1:niskin:5:P103,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.44789917626498,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn52:cast1:niskin:5:P103:Ntot,GoA2019_Stn52:cast1:niskin:5:P103,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,38.5865316541127,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn53:cast1:niskin:5:P104:vol,GoA2019_Stn53:cast1:niskin:5:P104,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn53:cast1:niskin:5:P104:acid,GoA2019_Stn53:cast1:niskin:5:P104,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn53:cast1:niskin:5:P104:d13C,GoA2019_Stn53:cast1:niskin:5:P104,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.4130790241794,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn53:cast1:niskin:5:P104:Ctot,GoA2019_Stn53:cast1:niskin:5:P104,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,147.064187724207,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn53:cast1:niskin:5:P104:d15N,GoA2019_Stn53:cast1:niskin:5:P104,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.08831182304972,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn53:cast1:niskin:5:P104:Ntot,GoA2019_Stn53:cast1:niskin:5:P104,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,35.5230902050401,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn53:cast1:niskin:5:P105:vol,GoA2019_Stn53:cast1:niskin:5:P105,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn53:cast1:niskin:5:P105:acid,GoA2019_Stn53:cast1:niskin:5:P105,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn53:cast1:niskin:5:P105:d13C,GoA2019_Stn53:cast1:niskin:5:P105,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.2652520823873,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn53:cast1:niskin:5:P105:Ctot,GoA2019_Stn53:cast1:niskin:5:P105,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,127.288927746694,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn53:cast1:niskin:5:P105:d15N,GoA2019_Stn53:cast1:niskin:5:P105,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.08753294908111,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn53:cast1:niskin:5:P105:Ntot,GoA2019_Stn53:cast1:niskin:5:P105,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,27.8438821268582,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn54:cast1:niskin:5:P106:vol,GoA2019_Stn54:cast1:niskin:5:P106,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn54:cast1:niskin:5:P106:acid,GoA2019_Stn54:cast1:niskin:5:P106,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn54:cast1:niskin:5:P106:d13C,GoA2019_Stn54:cast1:niskin:5:P106,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.1272487862935,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn54:cast1:niskin:5:P106:Ctot,GoA2019_Stn54:cast1:niskin:5:P106,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,125.215419317905,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn54:cast1:niskin:5:P106:d15N,GoA2019_Stn54:cast1:niskin:5:P106,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.99812173104367,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn54:cast1:niskin:5:P106:Ntot,GoA2019_Stn54:cast1:niskin:5:P106,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,34.9227020175383,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn54:cast1:niskin:5:P107:vol,GoA2019_Stn54:cast1:niskin:5:P107,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn54:cast1:niskin:5:P107:acid,GoA2019_Stn54:cast1:niskin:5:P107,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn54:cast1:niskin:5:P107:d13C,GoA2019_Stn54:cast1:niskin:5:P107,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.7920548719418,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn54:cast1:niskin:5:P107:Ctot,GoA2019_Stn54:cast1:niskin:5:P107,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,124.446886168392,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn54:cast1:niskin:5:P107:d15N,GoA2019_Stn54:cast1:niskin:5:P107,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.87181375201487,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn54:cast1:niskin:5:P107:Ntot,GoA2019_Stn54:cast1:niskin:5:P107,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,37.5888426397709,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn55:cast1:niskin:5:P108:vol,GoA2019_Stn55:cast1:niskin:5:P108,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn55:cast1:niskin:5:P108:acid,GoA2019_Stn55:cast1:niskin:5:P108,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn55:cast1:niskin:5:P108:d13C,GoA2019_Stn55:cast1:niskin:5:P108,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.8894942664654,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn55:cast1:niskin:5:P108:Ctot,GoA2019_Stn55:cast1:niskin:5:P108,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,134.894838784122,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn55:cast1:niskin:5:P108:d15N,GoA2019_Stn55:cast1:niskin:5:P108,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.25261493234272,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn55:cast1:niskin:5:P108:Ntot,GoA2019_Stn55:cast1:niskin:5:P108,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,32.2032281948577,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn55:cast1:niskin:5:P109:vol,GoA2019_Stn55:cast1:niskin:5:P109,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn55:cast1:niskin:5:P109:acid,GoA2019_Stn55:cast1:niskin:5:P109,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn55:cast1:niskin:5:P109:d13C,GoA2019_Stn55:cast1:niskin:5:P109,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.5965254732327,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn55:cast1:niskin:5:P109:Ctot,GoA2019_Stn55:cast1:niskin:5:P109,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,124.446886168392,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn55:cast1:niskin:5:P109:d15N,GoA2019_Stn55:cast1:niskin:5:P109,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.57407815040274,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn55:cast1:niskin:5:P109:Ntot,GoA2019_Stn55:cast1:niskin:5:P109,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,21.567687495134,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn56:cast1:niskin:5:P110:vol,GoA2019_Stn56:cast1:niskin:5:P110,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn56:cast1:niskin:5:P110:acid,GoA2019_Stn56:cast1:niskin:5:P110,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn56:cast1:niskin:5:P110:d13C,GoA2019_Stn56:cast1:niskin:5:P110,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.2008103812419,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn56:cast1:niskin:5:P110:Ctot,GoA2019_Stn56:cast1:niskin:5:P110,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,114.324202020967,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn56:cast1:niskin:5:P110:d15N,GoA2019_Stn56:cast1:niskin:5:P110,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,4.02061129756828,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn56:cast1:niskin:5:P110:Ntot,GoA2019_Stn56:cast1:niskin:5:P110,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,18.282053022043,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,Precision decreases for samples containing less than 20ugN
GoA2019_Stn56:cast1:niskin:5:P111:vol,GoA2019_Stn56:cast1:niskin:5:P111,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn56:cast1:niskin:5:P111:acid,GoA2019_Stn56:cast1:niskin:5:P111,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn56:cast1:niskin:5:P111:d13C,GoA2019_Stn56:cast1:niskin:5:P111,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.6889478792872,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn56:cast1:niskin:5:P111:Ctot,GoA2019_Stn56:cast1:niskin:5:P111,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,102.220307244653,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn56:cast1:niskin:5:P111:d15N,GoA2019_Stn56:cast1:niskin:5:P111,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.49478819763021,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn56:cast1:niskin:5:P111:Ntot,GoA2019_Stn56:cast1:niskin:5:P111,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,18.0825940472196,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,Precision decreases for samples containing less than 20ugN
GoA2019_Stn57:cast1:niskin:5:P112:vol,GoA2019_Stn57:cast1:niskin:5:P112,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn57:cast1:niskin:5:P112:acid,GoA2019_Stn57:cast1:niskin:5:P112,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn57:cast1:niskin:5:P112:d13C,GoA2019_Stn57:cast1:niskin:5:P112,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.1202676144648,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn57:cast1:niskin:5:P112:Ctot,GoA2019_Stn57:cast1:niskin:5:P112,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,99.4352175163342,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,Precision decreases for samples containing less than 100ugC
GoA2019_Stn57:cast1:niskin:5:P112:d15N,GoA2019_Stn57:cast1:niskin:5:P112,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.79307429432643,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn57:cast1:niskin:5:P112:Ntot,GoA2019_Stn57:cast1:niskin:5:P112,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,25.4020362290832,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn57:cast1:niskin:5:P113:vol,GoA2019_Stn57:cast1:niskin:5:P113,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn57:cast1:niskin:5:P113:acid,GoA2019_Stn57:cast1:niskin:5:P113,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn57:cast1:niskin:5:P113:d13C,GoA2019_Stn57:cast1:niskin:5:P113,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.8533582365327,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn57:cast1:niskin:5:P113:Ctot,GoA2019_Stn57:cast1:niskin:5:P113,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,124.786233301901,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn57:cast1:niskin:5:P113:d15N,GoA2019_Stn57:cast1:niskin:5:P113,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.56256820756764,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn57:cast1:niskin:5:P113:Ntot,GoA2019_Stn57:cast1:niskin:5:P113,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,25.0269365322311,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn58:cast1:niskin:5:P114:vol,GoA2019_Stn58:cast1:niskin:5:P114,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn58:cast1:niskin:5:P114:acid,GoA2019_Stn58:cast1:niskin:5:P114,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn58:cast1:niskin:5:P114:d13C,GoA2019_Stn58:cast1:niskin:5:P114,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.8717617379431,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn58:cast1:niskin:5:P114:Ctot,GoA2019_Stn58:cast1:niskin:5:P114,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,112.643795610513,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn58:cast1:niskin:5:P114:d15N,GoA2019_Stn58:cast1:niskin:5:P114,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,4.7526163545076,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn58:cast1:niskin:5:P114:Ntot,GoA2019_Stn58:cast1:niskin:5:P114,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,23.9375089839558,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn58:cast1:niskin:5:P115:vol,GoA2019_Stn58:cast1:niskin:5:P115,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn58:cast1:niskin:5:P115:acid,GoA2019_Stn58:cast1:niskin:5:P115,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn58:cast1:niskin:5:P115:d13C,GoA2019_Stn58:cast1:niskin:5:P115,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.7812367541508,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn58:cast1:niskin:5:P115:Ctot,GoA2019_Stn58:cast1:niskin:5:P115,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,111.424668292463,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn58:cast1:niskin:5:P115:d15N,GoA2019_Stn58:cast1:niskin:5:P115,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,4.88615276864963,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn58:cast1:niskin:5:P115:Ntot,GoA2019_Stn58:cast1:niskin:5:P115,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,18.7036846739934,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,Precision decreases for samples containing less than 20ugN
GoA2019_Stn59:cast1:niskin:5:P116:vol,GoA2019_Stn59:cast1:niskin:5:P116,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn59:cast1:niskin:5:P116:acid,GoA2019_Stn59:cast1:niskin:5:P116,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn59:cast1:niskin:5:P116:d13C,GoA2019_Stn59:cast1:niskin:5:P116,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.1934854514263,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn59:cast1:niskin:5:P116:Ctot,GoA2019_Stn59:cast1:niskin:5:P116,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,102.136388768621,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn59:cast1:niskin:5:P116:d15N,GoA2019_Stn59:cast1:niskin:5:P116,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.93380092715542,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn59:cast1:niskin:5:P116:Ntot,GoA2019_Stn59:cast1:niskin:5:P116,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,26.5519103801747,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn59:cast1:niskin:5:P117:vol,GoA2019_Stn59:cast1:niskin:5:P117,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn59:cast1:niskin:5:P117:acid,GoA2019_Stn59:cast1:niskin:5:P117,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn59:cast1:niskin:5:P117:d13C,GoA2019_Stn59:cast1:niskin:5:P117,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.8761118365599,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn59:cast1:niskin:5:P117:Ctot,GoA2019_Stn59:cast1:niskin:5:P117,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,109.197786353808,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
