eventID,measurementRemarks,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID,occurrenceID,measurementValueID
IYS:GoA2019_Stn14:bongo:Net2:Z296,NA,length_type,Size fraction,IYS:GoA2019_Stn14:bongo:Net2:Z296:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z297,NA,length,1.0,IYS:GoA2019_Stn14:bongo:Net2:Z297:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z297,NA,individualCount,1.0,IYS:GoA2019_Stn14:bongo:Net2:Z297:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z297,NA,minimumLength,NA,IYS:GoA2019_Stn14:bongo:Net2:Z297:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z297,NA,maximumLength,NA,IYS:GoA2019_Stn14:bongo:Net2:Z297:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z297,NA,weight,TBD,IYS:GoA2019_Stn14:bongo:Net2:Z297:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z297,NA,length_type,Size fraction,IYS:GoA2019_Stn14:bongo:Net2:Z297:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z298,NA,length,2.0,IYS:GoA2019_Stn14:bongo:Net2:Z298:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z298,NA,individualCount,1.0,IYS:GoA2019_Stn14:bongo:Net2:Z298:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z298,NA,minimumLength,NA,IYS:GoA2019_Stn14:bongo:Net2:Z298:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z298,NA,maximumLength,NA,IYS:GoA2019_Stn14:bongo:Net2:Z298:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z298,NA,weight,TBD,IYS:GoA2019_Stn14:bongo:Net2:Z298:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn14:bongo:Net2:Z298,NA,length_type,Size fraction,IYS:GoA2019_Stn14:bongo:Net2:Z298:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z291,NA,length,0.25,IYS:GoA2019_Stn15:bongo:Net2:Z291:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z291,NA,individualCount,1.0,IYS:GoA2019_Stn15:bongo:Net2:Z291:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z291,NA,minimumLength,NA,IYS:GoA2019_Stn15:bongo:Net2:Z291:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z291,NA,maximumLength,NA,IYS:GoA2019_Stn15:bongo:Net2:Z291:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z291,NA,weight,34.3,IYS:GoA2019_Stn15:bongo:Net2:Z291:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z291,NA,length_type,Size fraction,IYS:GoA2019_Stn15:bongo:Net2:Z291:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z292,NA,length,0.5,IYS:GoA2019_Stn15:bongo:Net2:Z292:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z292,NA,individualCount,1.0,IYS:GoA2019_Stn15:bongo:Net2:Z292:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z292,NA,minimumLength,NA,IYS:GoA2019_Stn15:bongo:Net2:Z292:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z292,NA,maximumLength,NA,IYS:GoA2019_Stn15:bongo:Net2:Z292:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z292,NA,weight,40.5,IYS:GoA2019_Stn15:bongo:Net2:Z292:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z292,NA,length_type,Size fraction,IYS:GoA2019_Stn15:bongo:Net2:Z292:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z293,NA,length,1.0,IYS:GoA2019_Stn15:bongo:Net2:Z293:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z293,NA,individualCount,1.0,IYS:GoA2019_Stn15:bongo:Net2:Z293:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z293,NA,minimumLength,NA,IYS:GoA2019_Stn15:bongo:Net2:Z293:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z293,NA,maximumLength,NA,IYS:GoA2019_Stn15:bongo:Net2:Z293:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z293,NA,weight,68.2,IYS:GoA2019_Stn15:bongo:Net2:Z293:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z293,NA,length_type,Size fraction,IYS:GoA2019_Stn15:bongo:Net2:Z293:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z294,NA,length,2.0,IYS:GoA2019_Stn15:bongo:Net2:Z294:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z294,NA,individualCount,1.0,IYS:GoA2019_Stn15:bongo:Net2:Z294:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z294,NA,minimumLength,NA,IYS:GoA2019_Stn15:bongo:Net2:Z294:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z294,NA,maximumLength,NA,IYS:GoA2019_Stn15:bongo:Net2:Z294:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z294,NA,weight,86.2,IYS:GoA2019_Stn15:bongo:Net2:Z294:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn15:bongo:Net2:Z294,NA,length_type,Size fraction,IYS:GoA2019_Stn15:bongo:Net2:Z294:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z201,NA,length,4.0,IYS:GoA2019_Stn16:bongo:Net2:Z201:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z201,NA,individualCount,1.0,IYS:GoA2019_Stn16:bongo:Net2:Z201:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z201,NA,minimumLength,NA,IYS:GoA2019_Stn16:bongo:Net2:Z201:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z201,NA,maximumLength,NA,IYS:GoA2019_Stn16:bongo:Net2:Z201:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z201,NA,weight,80.0,IYS:GoA2019_Stn16:bongo:Net2:Z201:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z201,NA,length_type,Size fraction,IYS:GoA2019_Stn16:bongo:Net2:Z201:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z202,NA,length,2.0,IYS:GoA2019_Stn16:bongo:Net2:Z202:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z202,NA,individualCount,1.0,IYS:GoA2019_Stn16:bongo:Net2:Z202:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z202,NA,minimumLength,NA,IYS:GoA2019_Stn16:bongo:Net2:Z202:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z202,NA,maximumLength,NA,IYS:GoA2019_Stn16:bongo:Net2:Z202:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z202,NA,weight,181.8,IYS:GoA2019_Stn16:bongo:Net2:Z202:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z202,NA,length_type,Size fraction,IYS:GoA2019_Stn16:bongo:Net2:Z202:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z203,NA,length,1.0,IYS:GoA2019_Stn16:bongo:Net2:Z203:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z203,NA,individualCount,1.0,IYS:GoA2019_Stn16:bongo:Net2:Z203:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z203,NA,minimumLength,NA,IYS:GoA2019_Stn16:bongo:Net2:Z203:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z203,NA,maximumLength,NA,IYS:GoA2019_Stn16:bongo:Net2:Z203:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z203,NA,weight,127.8,IYS:GoA2019_Stn16:bongo:Net2:Z203:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z203,NA,length_type,Size fraction,IYS:GoA2019_Stn16:bongo:Net2:Z203:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z204,NA,length,0.5,IYS:GoA2019_Stn16:bongo:Net2:Z204:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z204,NA,individualCount,1.0,IYS:GoA2019_Stn16:bongo:Net2:Z204:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z204,NA,minimumLength,NA,IYS:GoA2019_Stn16:bongo:Net2:Z204:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z204,NA,maximumLength,NA,IYS:GoA2019_Stn16:bongo:Net2:Z204:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z204,NA,weight,89.5,IYS:GoA2019_Stn16:bongo:Net2:Z204:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z204,NA,length_type,Size fraction,IYS:GoA2019_Stn16:bongo:Net2:Z204:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z205,NA,length,0.25,IYS:GoA2019_Stn16:bongo:Net2:Z205:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z205,NA,individualCount,1.0,IYS:GoA2019_Stn16:bongo:Net2:Z205:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z205,NA,minimumLength,NA,IYS:GoA2019_Stn16:bongo:Net2:Z205:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z205,NA,maximumLength,NA,IYS:GoA2019_Stn16:bongo:Net2:Z205:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z205,NA,weight,34.3,IYS:GoA2019_Stn16:bongo:Net2:Z205:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn16:bongo:Net2:Z205,NA,length_type,Size fraction,IYS:GoA2019_Stn16:bongo:Net2:Z205:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn17:bongo:Net2:22012,Charlie samples. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn17:bongo:Net2:22012,NA,individualCount,1,IYS:GoA2019_Stn17:bongo:Net2:22012:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn17:bongo:Net2:22012:zoop_occ-71,NA
IYS:GoA2019_Stn17:bongo:Net2:22012,NA,weight,TBD,IYS:GoA2019_Stn17:bongo:Net2:22012:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn17:bongo:Net2:22012:zoop_occ-71,NA
IYS:GoA2019_Stn17:bongo:Net2:22012,NA,length_type,total,IYS:GoA2019_Stn17:bongo:Net2:22012:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn17:bongo:Net2:22012:zoop_occ-71,NA
IYS:GoA2019_Stn17:bongo:Net2:22012,NA,length,15.0,IYS:GoA2019_Stn17:bongo:Net2:22012:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn17:bongo:Net2:22012:zoop_occ-71,NA
IYS:GoA2019_Stn17:bongo:Net2:22013,Charlie samples. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn17:bongo:Net2:22013,NA,individualCount,1,IYS:GoA2019_Stn17:bongo:Net2:22013:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn17:bongo:Net2:22013:zoop_occ-72,NA
IYS:GoA2019_Stn17:bongo:Net2:22013,NA,weight,TBD,IYS:GoA2019_Stn17:bongo:Net2:22013:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn17:bongo:Net2:22013:zoop_occ-72,NA
IYS:GoA2019_Stn17:bongo:Net2:22013,NA,length_type,total,IYS:GoA2019_Stn17:bongo:Net2:22013:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn17:bongo:Net2:22013:zoop_occ-72,NA
IYS:GoA2019_Stn17:bongo:Net2:22013,NA,length,16.0,IYS:GoA2019_Stn17:bongo:Net2:22013:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn17:bongo:Net2:22013:zoop_occ-72,NA
IYS:GoA2019_Stn17:bongo:Net2:22014,Charlie samples. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn17:bongo:Net2:22014,NA,individualCount,1,IYS:GoA2019_Stn17:bongo:Net2:22014:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn17:bongo:Net2:22014:zoop_occ-73,NA
IYS:GoA2019_Stn17:bongo:Net2:22014,NA,weight,TBD,IYS:GoA2019_Stn17:bongo:Net2:22014:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn17:bongo:Net2:22014:zoop_occ-73,NA
IYS:GoA2019_Stn17:bongo:Net2:22014,NA,length_type,total,IYS:GoA2019_Stn17:bongo:Net2:22014:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn17:bongo:Net2:22014:zoop_occ-73,NA
IYS:GoA2019_Stn17:bongo:Net2:22014,NA,length,17.0,IYS:GoA2019_Stn17:bongo:Net2:22014:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn17:bongo:Net2:22014:zoop_occ-73,NA
IYS:GoA2019_Stn17:bongo:Net2:22015,Charlie samples. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn17:bongo:Net2:22015,NA,individualCount,1,IYS:GoA2019_Stn17:bongo:Net2:22015:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn17:bongo:Net2:22015:zoop_occ-74,NA
IYS:GoA2019_Stn17:bongo:Net2:22015,NA,weight,TBD,IYS:GoA2019_Stn17:bongo:Net2:22015:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn17:bongo:Net2:22015:zoop_occ-74,NA
IYS:GoA2019_Stn17:bongo:Net2:22015,NA,length_type,total,IYS:GoA2019_Stn17:bongo:Net2:22015:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn17:bongo:Net2:22015:zoop_occ-74,NA
IYS:GoA2019_Stn17:bongo:Net2:22015,NA,length,17.0,IYS:GoA2019_Stn17:bongo:Net2:22015:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn17:bongo:Net2:22015:zoop_occ-74,NA
IYS:GoA2019_Stn17:bongo:Net2:22016,Charlie samples. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn17:bongo:Net2:22016,NA,individualCount,1,IYS:GoA2019_Stn17:bongo:Net2:22016:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn17:bongo:Net2:22016:zoop_occ-75,NA
IYS:GoA2019_Stn17:bongo:Net2:22016,NA,weight,TBD,IYS:GoA2019_Stn17:bongo:Net2:22016:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn17:bongo:Net2:22016:zoop_occ-75,NA
IYS:GoA2019_Stn17:bongo:Net2:22016,NA,length_type,total,IYS:GoA2019_Stn17:bongo:Net2:22016:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn17:bongo:Net2:22016:zoop_occ-75,NA
IYS:GoA2019_Stn17:bongo:Net2:22016,NA,length,6.0,IYS:GoA2019_Stn17:bongo:Net2:22016:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn17:bongo:Net2:22016:zoop_occ-75,NA
IYS:GoA2019_Stn17:bongo:Net2:SS18,From net 2. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn17:bongo:Net2:SS18,NA,individualCount,3,IYS:GoA2019_Stn17:bongo:Net2:SS18:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn17:bongo:Net2:SS18:zoop_occ-76,NA
IYS:GoA2019_Stn17:bongo:Net2:SS18,NA,weight,4.3,IYS:GoA2019_Stn17:bongo:Net2:SS18:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn17:bongo:Net2:SS18:zoop_occ-76,NA
IYS:GoA2019_Stn17:bongo:Net2:SS18,NA,length_type,total,IYS:GoA2019_Stn17:bongo:Net2:SS18:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn17:bongo:Net2:SS18:zoop_occ-76,NA
IYS:GoA2019_Stn17:bongo:Net2:SS18,NA,length,6.5,IYS:GoA2019_Stn17:bongo:Net2:SS18:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn17:bongo:Net2:SS18:zoop_occ-76,NA
IYS:GoA2019_Stn17:bongo:Net2:SS19,From net 2. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn17:bongo:Net2:SS19,NA,individualCount,3,IYS:GoA2019_Stn17:bongo:Net2:SS19:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn17:bongo:Net2:SS19:zoop_occ-77,NA
IYS:GoA2019_Stn17:bongo:Net2:SS19,NA,weight,5.2,IYS:GoA2019_Stn17:bongo:Net2:SS19:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn17:bongo:Net2:SS19:zoop_occ-77,NA
