eventID,specificEpithet,scientificName,scientificNameID,scientificAuthorityName,individualCount,lifeStage,sex,taxonRank,taxonomicStatus,identificationQualifier,kingdom,phylum,class,order,family,genus,occurrenceID
IYS:GoA2019_Stn31:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",1,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2391
IYS:GoA2019_Stn31:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",1,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2392
IYS:GoA2019_Stn31:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",4,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2393
IYS:GoA2019_Stn31:bongo:Net1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,2,juvenile,NA,Phylum,accepted,sp. inc,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2394
IYS:GoA2019_Stn31:bongo:Net1,elegans,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,"(Sars, 1866)",6,NA,NA,Species,accepted,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2395
IYS:GoA2019_Stn31:bongo:Net1,NA,Epicaridea,urn:lsid:marinespecies.org:taxname:13795,"Latreille, 1825",1,NA,NA,Infraorder,accepted,NA,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2396
IYS:GoA2019_Stn31:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",2,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2397
IYS:GoA2019_Stn31:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",1,C5,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2398
IYS:GoA2019_Stn31:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",1,C5,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2399
IYS:GoA2019_Stn31:bongo:Net1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",1,egg,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2400
IYS:GoA2019_Stn31:bongo:Net1,borealis,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,"Lohmann, 1896",31,NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2401
IYS:GoA2019_Stn31:bongo:Net1,helicina,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",9,NA,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2402
IYS:GoA2019_Stn31:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",13,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2403
IYS:GoA2019_Stn31:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",17,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2404
IYS:GoA2019_Stn31:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",13,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2405
IYS:GoA2019_Stn31:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",8,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2406
IYS:GoA2019_Stn31:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",7,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2407
IYS:GoA2019_Stn31:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",12,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2408
IYS:GoA2019_Stn31:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",1,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2409
IYS:GoA2019_Stn31:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",3,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2410
IYS:GoA2019_Stn31:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",2,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2411
IYS:GoA2019_Stn31:bongo:Net1,dioica,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,"Fol, 1872",5,NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2412
IYS:GoA2019_Stn31:bongo:Net1,atlantica,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,"Farran, 1908",8,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2413
IYS:GoA2019_Stn31:bongo:Net1,similis,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,"Claus, 1866",80,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2414
IYS:GoA2019_Stn31:bongo:Net1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",10,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2415
IYS:GoA2019_Stn31:bongo:Net1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",110,C5,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2416
IYS:GoA2019_Stn31:bongo:Net1,scutullata,Pleuromamma scutullata,urn:lsid:marinespecies.org:taxname:354841,"Brodsky, 1950",1,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2417
IYS:GoA2019_Stn31:bongo:Net1,scutullata,Pleuromamma scutullata,urn:lsid:marinespecies.org:taxname:354841,"Brodsky, 1950",1,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2418
IYS:GoA2019_Stn31:bongo:Net1,moultoni,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,"Frost, 1989",2,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2419
IYS:GoA2019_Stn31:bongo:Net1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2420
IYS:GoA2019_Stn31:bongo:Net1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2421
IYS:GoA2019_Stn31:bongo:Net1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",1,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2422
IYS:GoA2019_Stn31:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",1,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2423
IYS:GoA2019_Stn31:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2424
IYS:GoA2019_Stn31:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",1,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2425
IYS:GoA2019_Stn31:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",1,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2426
IYS:GoA2019_Stn31:bongo:Net1,NA, ,NA,NA,3,trochophore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2427
IYS:GoA2019_Stn31:bongo:Net1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",93,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2428
IYS:GoA2019_Stn31:bongo:Net1,pacifica,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",1,NA,M,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2429
IYS:GoA2019_Stn31:bongo:Net1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",7,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2430
IYS:GoA2019_Stn31:bongo:Net1,maximum,Stylocheiron maximum,urn:lsid:marinespecies.org:taxname:110704,"Hansen, 1908",1,NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2431
IYS:GoA2019_Stn31:bongo:Net1,occulatum,Tessarabrachion oculatum,urn:lsid:marinespecies.org:taxname:237870,"Hansen, 1911",1,NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Tessarabrachion,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2432
IYS:GoA2019_Stn31:bongo:Net1,inspinata,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",2,NA,F,Species,accepted,sp. inc,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2433
IYS:GoA2019_Stn31:bongo:Net1,spinifera,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",1,NA,F,Species,accepted,sp. inc,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2434
IYS:GoA2019_Stn31:bongo:Net1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",2,NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn31:bongo:Net1:zoop_occ-2435
IYS:GoA2019_Stn32:bongo:Net1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",5,NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2436
IYS:GoA2019_Stn32:bongo:Net1,arctica,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,"(Chun, 1897)",2,NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2437
IYS:GoA2019_Stn32:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",2,C5,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2438
IYS:GoA2019_Stn32:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",15,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2439
IYS:GoA2019_Stn32:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",4,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2440
IYS:GoA2019_Stn32:bongo:Net1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",76,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2441
IYS:GoA2019_Stn32:bongo:Net1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",28,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2442
IYS:GoA2019_Stn32:bongo:Net1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",3,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2443
IYS:GoA2019_Stn32:bongo:Net1,labradoriensis,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,"Lohmann, 1892",5,NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2444
IYS:GoA2019_Stn32:bongo:Net1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",1,C5,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2445
IYS:GoA2019_Stn32:bongo:Net1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",6,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2446
IYS:GoA2019_Stn32:bongo:Net1,pacifica,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,"(Stebbing, 1888)",1,NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2447
IYS:GoA2019_Stn32:bongo:Net1,pacifica,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,"(Stebbing, 1888)",1,NA,M,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2448
IYS:GoA2019_Stn32:bongo:Net1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",2,NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2449
IYS:GoA2019_Stn32:bongo:Net1,divergens,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,"Bradford, 1971",1,C5,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2450
IYS:GoA2019_Stn32:bongo:Net1,marshallae,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,"Frost, 1974",8,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2451
IYS:GoA2019_Stn32:bongo:Net1,marshallae,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,"Frost, 1974",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2452
IYS:GoA2019_Stn32:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",3,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2453
IYS:GoA2019_Stn32:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",6,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2454
IYS:GoA2019_Stn32:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",1,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2455
IYS:GoA2019_Stn32:bongo:Net1,NA,Candacia,urn:lsid:marinespecies.org:taxname:104157,"Dana, 1846",1,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2456
IYS:GoA2019_Stn32:bongo:Net1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,8,juvenile,NA,Phylum,accepted,sp. inc,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2457
IYS:GoA2019_Stn32:bongo:Net1,parapergens,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,"Frost & Fleminger, 1968",3,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2458
IYS:GoA2019_Stn32:bongo:Net1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",3,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2459
IYS:GoA2019_Stn32:bongo:Net1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",4,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2460
IYS:GoA2019_Stn32:bongo:Net1,NA,Clio,urn:lsid:marinespecies.org:taxname:137751,"Linnaeus, 1767",4,juvenile,NA,Genus,accepted,sp. inc,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2461
IYS:GoA2019_Stn32:bongo:Net1,NA,Copepoda,urn:lsid:marinespecies.org:taxname:1080,"Milne Edwards, 1840",65,nauplius,NA,Subclass,accepted,NA,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2462
IYS:GoA2019_Stn32:bongo:Net1,elegans,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,"(Sars, 1866)",3,NA,NA,Species,accepted,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2463
IYS:GoA2019_Stn32:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",7,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2464
IYS:GoA2019_Stn32:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",2,C5,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2465
IYS:GoA2019_Stn32:bongo:Net1,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,"Dana, 1852",2,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2466
IYS:GoA2019_Stn32:bongo:Net1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",1,calyptopsis,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2467
IYS:GoA2019_Stn32:bongo:Net1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",9,egg,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2468
IYS:GoA2019_Stn32:bongo:Net1,borealis,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,"Lohmann, 1896",67,NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2469
IYS:GoA2019_Stn32:bongo:Net1,NA,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,"Giesbrecht, 1888",2,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2470
IYS:GoA2019_Stn32:bongo:Net1,NA,Heterorhabdus,urn:lsid:marinespecies.org:taxname:603038,"D.Noël, 1970",1,C5,NA,Genus,accepted,sp. inc,Chromista,Haptophyta,Haptophyta incertae sedis,NA,NA,Heterorhabdus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2471
IYS:GoA2019_Stn32:bongo:Net1,NA,Heterorhabdus,urn:lsid:marinespecies.org:taxname:104178,"Giesbrecht, 1898",1,C5,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterorhabdus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2472
IYS:GoA2019_Stn32:bongo:Net1,helicina,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",29,NA,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2473
IYS:GoA2019_Stn32:bongo:Net1,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,"Bradford & Jillett, 1974",1,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2474
IYS:GoA2019_Stn32:bongo:Net1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",1,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2475
IYS:GoA2019_Stn32:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",14,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn32:bongo:Net1:zoop_occ-2476
