occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementMethod
IYS:GoA2020_Stn12:trawl:sample:2589:occ-2589,IYS:GoA2020_Stn12:trawl:sample:2589:occ-2589-fork_length,Fork length,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,444,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn12:trawl:sample:2589:occ-2589,IYS:GoA2020_Stn12:trawl:sample:2589:occ-2589-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,410,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn12:trawl:sample:2589:occ-2589,IYS:GoA2020_Stn12:trawl:sample:2589:occ-2589-weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,814,NA,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,NA
IYS:GoA2020_Stn13:trawl:sample:2590:occ-2590,IYS:GoA2020_Stn13:trawl:sample:2590:occ-2590-mantle_length,Mantle length, ,34,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2591:occ-2591,IYS:GoA2020_Stn13:trawl:sample:2591:occ-2591-mantle_length,Mantle length, ,42,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2592:occ-2592,IYS:GoA2020_Stn13:trawl:sample:2592:occ-2592-mantle_length,Mantle length, ,36,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2593:occ-2593,IYS:GoA2020_Stn13:trawl:sample:2593:occ-2593-mantle_length,Mantle length, ,37,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2594:occ-2594,IYS:GoA2020_Stn13:trawl:sample:2594:occ-2594-mantle_length,Mantle length, ,30,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2595:occ-2595,IYS:GoA2020_Stn13:trawl:sample:2595:occ-2595-mantle_length,Mantle length, ,35,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2596:occ-2596,IYS:GoA2020_Stn13:trawl:sample:2596:occ-2596-mantle_length,Mantle length, ,34,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2597:occ-2597,IYS:GoA2020_Stn13:trawl:sample:2597:occ-2597-mantle_length,Mantle length, ,42,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2598:occ-2598,IYS:GoA2020_Stn13:trawl:sample:2598:occ-2598-mantle_length,Mantle length, ,37,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2599:occ-2599,IYS:GoA2020_Stn13:trawl:sample:2599:occ-2599-mantle_length,Mantle length, ,44,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2600:occ-2600,IYS:GoA2020_Stn13:trawl:sample:2600:occ-2600-mantle_length,Mantle length, ,44,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2601:occ-2601,IYS:GoA2020_Stn13:trawl:sample:2601:occ-2601-mantle_length,Mantle length, ,34,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2602:occ-2602,IYS:GoA2020_Stn13:trawl:sample:2602:occ-2602-mantle_length,Mantle length, ,33,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2603:occ-2603,IYS:GoA2020_Stn13:trawl:sample:2603:occ-2603-mantle_length,Mantle length, ,27,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2604:occ-2604,IYS:GoA2020_Stn13:trawl:sample:2604:occ-2604-mantle_length,Mantle length, ,38,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2605:occ-2605,IYS:GoA2020_Stn13:trawl:sample:2605:occ-2605-mantle_length,Mantle length, ,36,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2606:occ-2606,IYS:GoA2020_Stn13:trawl:sample:2606:occ-2606-mantle_length,Mantle length, ,35,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2607:occ-2607,IYS:GoA2020_Stn13:trawl:sample:2607:occ-2607-mantle_length,Mantle length, ,40,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2608:occ-2608,IYS:GoA2020_Stn13:trawl:sample:2608:occ-2608-mantle_length,Mantle length, ,49,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2609:occ-2609,IYS:GoA2020_Stn13:trawl:sample:2609:occ-2609-mantle_length,Mantle length, ,38,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2610:occ-2610,IYS:GoA2020_Stn13:trawl:sample:2610:occ-2610-mantle_length,Mantle length, ,37,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2611:occ-2611,IYS:GoA2020_Stn13:trawl:sample:2611:occ-2611-mantle_length,Mantle length, ,35,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2612:occ-2612,IYS:GoA2020_Stn13:trawl:sample:2612:occ-2612-mantle_length,Mantle length, ,30,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2613:occ-2613,IYS:GoA2020_Stn13:trawl:sample:2613:occ-2613-mantle_length,Mantle length, ,36,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2614:occ-2614,IYS:GoA2020_Stn13:trawl:sample:2614:occ-2614-mantle_length,Mantle length, ,34,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2615:occ-2615,IYS:GoA2020_Stn13:trawl:sample:2615:occ-2615-mantle_length,Mantle length, ,42,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2616:occ-2616,IYS:GoA2020_Stn13:trawl:sample:2616:occ-2616-mantle_length,Mantle length, ,29,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2617:occ-2617,IYS:GoA2020_Stn13:trawl:sample:2617:occ-2617-mantle_length,Mantle length, ,35,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2618:occ-2618,IYS:GoA2020_Stn13:trawl:sample:2618:occ-2618-mantle_length,Mantle length, ,29,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2619:occ-2619,IYS:GoA2020_Stn13:trawl:sample:2619:occ-2619-mantle_length,Mantle length, ,34,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2620:occ-2620,IYS:GoA2020_Stn13:trawl:sample:2620:occ-2620-mantle_length,Mantle length, ,32,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2621:occ-2621,IYS:GoA2020_Stn13:trawl:sample:2621:occ-2621-mantle_length,Mantle length, ,30,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2622:occ-2622,IYS:GoA2020_Stn13:trawl:sample:2622:occ-2622-mantle_length,Mantle length, ,35,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2623:occ-2623,IYS:GoA2020_Stn13:trawl:sample:2623:occ-2623-mantle_length,Mantle length, ,34,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2624:occ-2624,IYS:GoA2020_Stn13:trawl:sample:2624:occ-2624-mantle_length,Mantle length, ,49,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2625:occ-2625,IYS:GoA2020_Stn13:trawl:sample:2625:occ-2625-mantle_length,Mantle length, ,36,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2626:occ-2626,IYS:GoA2020_Stn13:trawl:sample:2626:occ-2626-mantle_length,Mantle length, ,42,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2627:occ-2627,IYS:GoA2020_Stn13:trawl:sample:2627:occ-2627-mantle_length,Mantle length, ,38,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2628:occ-2628,IYS:GoA2020_Stn13:trawl:sample:2628:occ-2628-mantle_length,Mantle length, ,40,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2629:occ-2629,IYS:GoA2020_Stn13:trawl:sample:2629:occ-2629-mantle_length,Mantle length, ,42,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2630:occ-2630,IYS:GoA2020_Stn13:trawl:sample:2630:occ-2630-mantle_length,Mantle length, ,42,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2631:occ-2631,IYS:GoA2020_Stn13:trawl:sample:2631:occ-2631-mantle_length,Mantle length, ,39,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2632:occ-2632,IYS:GoA2020_Stn13:trawl:sample:2632:occ-2632-mantle_length,Mantle length, ,31,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2633:occ-2633,IYS:GoA2020_Stn13:trawl:sample:2633:occ-2633-mantle_length,Mantle length, ,75,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2634:occ-2634,IYS:GoA2020_Stn13:trawl:sample:2634:occ-2634-mantle_length,Mantle length, ,42,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2635:occ-2635,IYS:GoA2020_Stn13:trawl:sample:2635:occ-2635-mantle_length,Mantle length, ,67,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2636:occ-2636,IYS:GoA2020_Stn13:trawl:sample:2636:occ-2636-mantle_length,Mantle length, ,55,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2637:occ-2637,IYS:GoA2020_Stn13:trawl:sample:2637:occ-2637-mantle_length,Mantle length, ,85,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2638:occ-2638,IYS:GoA2020_Stn13:trawl:sample:2638:occ-2638-mantle_length,Mantle length, ,44,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2639:occ-2639,IYS:GoA2020_Stn13:trawl:sample:2639:occ-2639-mantle_length,Mantle length, ,50,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2640:occ-2640,IYS:GoA2020_Stn13:trawl:sample:2640:occ-2640-mantle_length,Mantle length, ,55,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2641:occ-2641,IYS:GoA2020_Stn13:trawl:sample:2641:occ-2641-mantle_length,Mantle length, ,51,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,NA
IYS:GoA2020_Stn13:trawl:sample:2643:occ-2643,IYS:GoA2020_Stn13:trawl:sample:2643:occ-2643-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,57,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2644:occ-2644,IYS:GoA2020_Stn13:trawl:sample:2644:occ-2644-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2645:occ-2645,IYS:GoA2020_Stn13:trawl:sample:2645:occ-2645-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,58,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2646:occ-2646,IYS:GoA2020_Stn13:trawl:sample:2646:occ-2646-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,60,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2647:occ-2647,IYS:GoA2020_Stn13:trawl:sample:2647:occ-2647-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2648:occ-2648,IYS:GoA2020_Stn13:trawl:sample:2648:occ-2648-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,57,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2649:occ-2649,IYS:GoA2020_Stn13:trawl:sample:2649:occ-2649-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2650:occ-2650,IYS:GoA2020_Stn13:trawl:sample:2650:occ-2650-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,52,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2651:occ-2651,IYS:GoA2020_Stn13:trawl:sample:2651:occ-2651-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2652:occ-2652,IYS:GoA2020_Stn13:trawl:sample:2652:occ-2652-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2653:occ-2653,IYS:GoA2020_Stn13:trawl:sample:2653:occ-2653-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2654:occ-2654,IYS:GoA2020_Stn13:trawl:sample:2654:occ-2654-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2655:occ-2655,IYS:GoA2020_Stn13:trawl:sample:2655:occ-2655-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,52,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2656:occ-2656,IYS:GoA2020_Stn13:trawl:sample:2656:occ-2656-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2657:occ-2657,IYS:GoA2020_Stn13:trawl:sample:2657:occ-2657-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2658:occ-2658,IYS:GoA2020_Stn13:trawl:sample:2658:occ-2658-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2659:occ-2659,IYS:GoA2020_Stn13:trawl:sample:2659:occ-2659-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2660:occ-2660,IYS:GoA2020_Stn13:trawl:sample:2660:occ-2660-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,57,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2661:occ-2661,IYS:GoA2020_Stn13:trawl:sample:2661:occ-2661-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,49,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2662:occ-2662,IYS:GoA2020_Stn13:trawl:sample:2662:occ-2662-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2663:occ-2663,IYS:GoA2020_Stn13:trawl:sample:2663:occ-2663-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2664:occ-2664,IYS:GoA2020_Stn13:trawl:sample:2664:occ-2664-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,51,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2665:occ-2665,IYS:GoA2020_Stn13:trawl:sample:2665:occ-2665-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,49,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2666:occ-2666,IYS:GoA2020_Stn13:trawl:sample:2666:occ-2666-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2667:occ-2667,IYS:GoA2020_Stn13:trawl:sample:2667:occ-2667-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,57,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2668:occ-2668,IYS:GoA2020_Stn13:trawl:sample:2668:occ-2668-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2669:occ-2669,IYS:GoA2020_Stn13:trawl:sample:2669:occ-2669-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,51,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2670:occ-2670,IYS:GoA2020_Stn13:trawl:sample:2670:occ-2670-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,57,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2671:occ-2671,IYS:GoA2020_Stn13:trawl:sample:2671:occ-2671-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2672:occ-2672,IYS:GoA2020_Stn13:trawl:sample:2672:occ-2672-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2673:occ-2673,IYS:GoA2020_Stn13:trawl:sample:2673:occ-2673-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,54,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2674:occ-2674,IYS:GoA2020_Stn13:trawl:sample:2674:occ-2674-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2675:occ-2675,IYS:GoA2020_Stn13:trawl:sample:2675:occ-2675-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2676:occ-2676,IYS:GoA2020_Stn13:trawl:sample:2676:occ-2676-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,51,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2677:occ-2677,IYS:GoA2020_Stn13:trawl:sample:2677:occ-2677-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2678:occ-2678,IYS:GoA2020_Stn13:trawl:sample:2678:occ-2678-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,52,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2679:occ-2679,IYS:GoA2020_Stn13:trawl:sample:2679:occ-2679-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2680:occ-2680,IYS:GoA2020_Stn13:trawl:sample:2680:occ-2680-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2681:occ-2681,IYS:GoA2020_Stn13:trawl:sample:2681:occ-2681-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,56,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2682:occ-2682,IYS:GoA2020_Stn13:trawl:sample:2682:occ-2682-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2683:occ-2683,IYS:GoA2020_Stn13:trawl:sample:2683:occ-2683-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn13:trawl:sample:2684:occ-2684,IYS:GoA2020_Stn13:trawl:sample:2684:occ-2684-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
