eventID,occurrenceID,occurrenceStatus,scientificName,scientificNameID,organismQuantity,scientificAuthorityName,taxonRank,taxonomicStatus,lifeStage,sex,parentNameUsageID,kingdom,phylum,class,order,family,genus,occurrenceRemarks
IYS:GoA2020_Stn:1,IYS:GoA2020_Stn:1:bongo_occ:94,present,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,"Hansen, 1911",Species,accepted,NA,F,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,NA
IYS:GoA2020_Stn:1,IYS:GoA2020_Stn:1:bongo_occ:95,present,Lensia conoidea,urn:lsid:marinespecies.org:taxname:135426,7,"(Keferstein & Ehlers, 1860)",Species,accepted,NA,NA,135365,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,NA
IYS:GoA2020_Stn:1,IYS:GoA2020_Stn:1:bongo_occ:96,present,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,1,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,NA
IYS:GoA2020_Stn:1,IYS:GoA2020_Stn:1:bongo_occ:97,present,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,17,"(Alvariño, 1962)",Species,unaccepted,NA,NA,105409,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,NA
IYS:GoA2020_Stn:1,IYS:GoA2020_Stn:1:bongo_occ:98,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,1,"Nemoto, 1963",Species,accepted,NA,F,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:99,present,Aequorea victoria,urn:lsid:marinespecies.org:taxname:283998,1,"(Murbach & Shearer, 1902)",Species,accepted,NA,NA,116998,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:100,present,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,85,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:101,present,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,12,NA,Phylum,accepted,NA,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:102,present,Chelophyes appendiculata,urn:lsid:marinespecies.org:taxname:135417,5,"(Eschscholtz, 1829)",Species,accepted,NA,NA,135360,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Chelophyes,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:103,present,Corolla spectabilis,urn:lsid:marinespecies.org:taxname:139492,8,"Dall, 1871",Species,accepted,NA,NA,137873,Animalia,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:104,present,Cuninidae,urn:lsid:marinespecies.org:taxname:16845,1,"Bigelow, 1913",Family,accepted,NA,NA,16349,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Cuninidae,NA,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:105,present,Cyphocaris challengeri,urn:lsid:marinespecies.org:taxname:428630,1,"Stebbing, 1888",Species,accepted,NA,NA,101603,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:106,present,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,1,"(Chun, 1897)",Species,accepted,NA,NA,135361,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:107,present,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,7,"Bronn, 1862",Family,accepted,NA,NA,719942,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:108,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,14,"Giesbrecht, 1893",Species,accepted,C5,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:109,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,160,"Giesbrecht, 1893",Species,accepted,C6,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:110,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,6,"Giesbrecht, 1893",Species,accepted,C6,M,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:111,present,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,134,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:112,present,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,"Hansen, 1911",Species,accepted,NA,NA,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:113,present,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,11,"(Hansen, 1903)",Species,accepted,NA,NA,513958,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:114,present,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,1,"(Krøyer, 1848)",Species,accepted,C4,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:115,present,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,101,"Lohmann, 1892",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:116,present,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,275,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:117,present,Protomyctophum thompsoni,urn:lsid:marinespecies.org:taxname:272732,2,"(Chapman, 1944)",Species,accepted,larva,NA,125832,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:118,present,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,21,"(Alvariño, 1962)",Species,unaccepted,NA,NA,105409,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:119,present,Rhynchonereella angelini,urn:lsid:marinespecies.org:taxname:416504,1,"(Kinberg, 1866)",Species,accepted,NA,NA,129148,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Rhynchonereella,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:120,present,Sardinops sagax,urn:lsid:marinespecies.org:taxname:217452,1,"(Jenyns, 1842)",Species,accepted,larva,NA,203974,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sardinops,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:121,present,Sebastes,urn:lsid:marinespecies.org:taxname:126175,2,"Cuvier, 1829",Genus,accepted,larva,NA,154407,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:122,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,3,"(Stebbing, 1888)",Species,accepted,NA,F,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:123,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,3,"Brandt, 1851",Species,accepted,NA,NA,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:124,present,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,20,"Steenstrup, 1849",Species,accepted,NA,NA,129715,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:125,present,Acartia longiremis,urn:lsid:marinespecies.org:taxname:104257,1,"(Lilljeborg, 1853)",Species,alternate representation,C6,F,104108,Animalia,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:126,present,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,1,"Bradford, 1971",Species,accepted,C4,NA,104112,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:127,present,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,1,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:128,present,Atlanta inflata,urn:lsid:marinespecies.org:taxname:430413,1,"J.E. Gray, 1850",Species,accepted,NA,NA,137687,Animalia,Mollusca,Gastropoda,Littorinimorpha,Atlantidae,Atlanta,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:129,present,Atlanta,urn:lsid:marinespecies.org:taxname:137687,2,"Lesueur, 1817",Genus,accepted,NA,NA,22990,Animalia,Mollusca,Gastropoda,Littorinimorpha,Atlantidae,Atlanta,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:130,present,Calanus pacificus,urn:lsid:marinespecies.org:taxname:196771,3,"Brodsky, 1948",Species,accepted,C5,NA,104152,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:131,present,Calanus,urn:lsid:marinespecies.org:taxname:104152,6,"Leach, 1816",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:132,present,Calanus,urn:lsid:marinespecies.org:taxname:104152,12,"Leach, 1816",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:133,present,Calanus,urn:lsid:marinespecies.org:taxname:104152,1,"Leach, 1816",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:134,present,Calocalanus styliremis,urn:lsid:marinespecies.org:taxname:104673,1,"Giesbrecht, 1888",Species,accepted,C6,F,104193,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Calocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:135,present,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,9,NA,Phylum,accepted,juvenile,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:136,present,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,2,"Frost & Fleminger, 1968",Species,accepted,C6,F,104161,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:137,present,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,1,"Giesbrecht, 1888",Genus,accepted,C5,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:138,present,Conchoecia spinirostris,urn:lsid:marinespecies.org:taxname:183092,2,NA,Species,unaccepted,NA,NA,127533,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:139,present,Copepoda,urn:lsid:marinespecies.org:taxname:1080,2,"Milne Edwards, 1840",Subclass,accepted,nauplius,NA,889925,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:140,present,Corycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847,1,"Lubbock, 1857",Species,unaccepted,C6,M,128634,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Corycaeidae,Corycaeus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:141,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,36,"Giesbrecht, 1888",Species,accepted,C5,NA,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:142,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,63,"Giesbrecht, 1888",Species,accepted,C6,F,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:143,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,4,"Giesbrecht, 1888",Species,accepted,C4,NA,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:144,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,2,"Giesbrecht, 1888",Species,accepted,C6,M,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:145,present,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,18,"(Sars, 1866)",Species,accepted,NA,NA,127536,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:146,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,4,"Giesbrecht, 1893",Species,accepted,C5,M,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:147,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,"Giesbrecht, 1893",Species,accepted,C4,NA,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:148,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,4,"Giesbrecht, 1893",Species,accepted,C5,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:149,present,Euchirella rostrata,urn:lsid:marinespecies.org:taxname:104303,3,"(Claus, 1866)",Species,accepted,C4,NA,104120,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:150,present,Euchirella,urn:lsid:marinespecies.org:taxname:104120,5,"Giesbrecht, 1888",Genus,accepted,C2,NA,104075,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:151,present,Euchirella,urn:lsid:marinespecies.org:taxname:104120,4,"Giesbrecht, 1888",Genus,accepted,C1,NA,104075,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:152,present,Euchirella,urn:lsid:marinespecies.org:taxname:104120,3,"Giesbrecht, 1888",Genus,accepted,C3,NA,104075,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:153,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,18,"Dana, 1852",Family,accepted,calyptopsis,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:154,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,1,"Dana, 1852",Family,accepted,egg,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:155,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,2,"Dana, 1852",Family,accepted,furcillia,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:156,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,5,"Dana, 1852",Family,accepted,nauplius,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:157,present,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,1,"Lohmann, 1896",Species,accepted,NA,NA,103358,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:158,present,Heterorhabdus papilliger,urn:lsid:marinespecies.org:taxname:104580,3,"(Claus, 1863)",Species,accepted,C6,F,104178,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterorhabdus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:159,present,Heterorhabdus papilliger,urn:lsid:marinespecies.org:taxname:104580,1,"(Claus, 1863)",Species,accepted,C5,NA,104178,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterorhabdus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:160,present,Heterorhabdus papilliger,urn:lsid:marinespecies.org:taxname:104580,1,"(Claus, 1863)",Species,accepted,C4,NA,104178,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterorhabdus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:161,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,33,"(Phipps, 1774)",Species,accepted,NA,NA,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:162,present,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,2,"(Claus, 1863)",Species,accepted,C6,F,104183,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:163,present,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,3,"(Claus, 1863)",Species,accepted,C5,NA,104183,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:164,present,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,3,"Bradford & Jillett, 1974",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:165,present,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,1,"Bradford & Jillett, 1974",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:166,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,6,"(Dana, 1849)",Species,accepted,C4,NA,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:167,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,3,"(Dana, 1849)",Species,accepted,C5,NA,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:168,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,4,"(Dana, 1849)",Species,accepted,C6,F,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:169,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,1,"(Dana, 1849)",Species,accepted,C6,M,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:170,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,58,"Brodsky, 1950",Species,accepted,C4,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:171,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,49,"Brodsky, 1950",Species,accepted,C5,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:172,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,12,"Brodsky, 1950",Species,accepted,C6,F,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:173,present,Metridia,urn:lsid:marinespecies.org:taxname:104190,13,"Boeck, 1865",Genus,accepted,C2,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:174,present,Metridia,urn:lsid:marinespecies.org:taxname:104190,50,"Boeck, 1865",Genus,accepted,C3,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:175,present,Metridia,urn:lsid:marinespecies.org:taxname:104190,2,"Boeck, 1865",Genus,accepted,C1,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:176,present,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,4,"(Krøyer, 1848)",Species,accepted,C4,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:177,present,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,10,"Sars G.O., 1925",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:178,present,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,17,"Sars G.O., 1925",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:179,present,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,17,"Sars G.O., 1925",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:180,present,Octopus,urn:lsid:marinespecies.org:taxname:138268,1,"Cuvier, 1798",Genus,accepted,paralarva,NA,11782,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,could be a squid; still in egg case
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:181,present,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,39,"Fol, 1872",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:182,present,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,28,"Farran, 1908",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:183,present,Oithona,urn:lsid:marinespecies.org:taxname:106485,12,"Baird, 1843",Genus,accepted,C5,NA,106422,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:184,present,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,2,"(Claus, 1863)",Species,alternate representation,C6,F,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:185,present,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,2,"Boeck, 1865",Genus,accepted,C5,NA,104093,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:186,present,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,1,"Scott A., 1909",Genus,accepted,C3,NA,104086,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,NA
IYS:GoA2020_Stn:2,IYS:GoA2020_Stn:2:bongo_occ:187,present,Pleuromamma,urn:lsid:marinespecies.org:taxname:104191,1,"Giesbrecht in Giesbrecht & Schmeil, 1898",Genus,accepted,C3,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,NA
