measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
GoA2019_Stn26:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,959,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn26:trawl1:Oncorhynchus keta:2-pr1:Mass,Mass,NA,2.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,54,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1676,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.178359096,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,43.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.178359096,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,841,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:2-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:2-pr1:Mass,Mass,NA,1.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.463414634,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,27.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn27:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.926829268,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,205,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn27:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,1.52,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus keta:1-pr2:Mass,Mass,NA,0.38,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.622807018,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,44.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,4.868421053,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,988,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,48.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,3,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:1-pr1:Mass,Mass,NA,24.05,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:1-pr2:Mass,Mass,NA,24.05,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.387596899,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,33.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.387596899,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,387,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:2-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:2-pr1:Mass,Mass,NA,1.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,53.6,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn28:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1454,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,55.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1973,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.412371134,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,39.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.412371134,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,679,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:2-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:2-pr1:Mass,Mass,NA,2.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.043478261,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,28.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,2.086956522,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,230,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn29:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,4.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,37.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,508,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn29:trawl1:Oncorhynchus keta:3-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:3-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,47,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:3-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:3-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1007,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:3-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:3-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:3-p:Stomachs examined,Stomachs examined, ,3,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn30:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.307731114,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,45.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,2.769580023,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,881,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4.88,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,24.4,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,9,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn30:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,19.52,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.432220039,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,37.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,2.161100196,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,509,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,11,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,5,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn30:trawl1:Oncorhynchus keta:2-pr1:Mass,Mass,NA,11,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:3-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.287958115,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:3-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,26.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:3-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.57591623,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:3-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,191,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:3-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:3-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:3-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn30:trawl1:Oncorhynchus keta:3-pr1:Mass,Mass,NA,1.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:4-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.268303864,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:4-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,37.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:4-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.609823183,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:4-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,509,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:4-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:4-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,8.194,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:4-p:Stomachs examined,Stomachs examined, ,6,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn30:trawl1:Oncorhynchus keta:4-pr1:Mass,Mass,NA,3.28,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:4-pr2:Mass,Mass,NA,4.75,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:4-pr3:Mass,Mass,NA,0.164,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn31:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.132211538,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn31:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,43.7,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
