eventID,occurrenceID,occurrenceStatus,organismQuantity,organismQuantityType,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,lifeStage,sex,occurrenceRemarks,identificationQualifier
IYS:GoA2020_Stn1:trawl:sample:66,IYS:GoA2020_Stn1:trawl:sample:66:occ-66,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:67,IYS:GoA2020_Stn1:trawl:sample:67:occ-67,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:68,IYS:GoA2020_Stn1:trawl:sample:68:occ-68,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:69,IYS:GoA2020_Stn1:trawl:sample:69:occ-69,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:70,IYS:GoA2020_Stn1:trawl:sample:70:occ-70,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:71,IYS:GoA2020_Stn1:trawl:sample:71:occ-71,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:72,IYS:GoA2020_Stn1:trawl:sample:72:occ-72,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:73,IYS:GoA2020_Stn1:trawl:sample:73:occ-73,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:74,IYS:GoA2020_Stn1:trawl:sample:74:occ-74,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:75,IYS:GoA2020_Stn1:trawl:sample:75:occ-75,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:76,IYS:GoA2020_Stn1:trawl:sample:76:occ-76,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:77,IYS:GoA2020_Stn1:trawl:sample:77:occ-77,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:78,IYS:GoA2020_Stn1:trawl:sample:78:occ-78,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:79,IYS:GoA2020_Stn1:trawl:sample:79:occ-79,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:80,IYS:GoA2020_Stn1:trawl:sample:80:occ-80,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:81,IYS:GoA2020_Stn1:trawl:sample:81:occ-81,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:82,IYS:GoA2020_Stn1:trawl:sample:82:occ-82,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:83,IYS:GoA2020_Stn1:trawl:sample:83:occ-83,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:84,IYS:GoA2020_Stn1:trawl:sample:84:occ-84,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:85,IYS:GoA2020_Stn1:trawl:sample:85:occ-85,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:86,IYS:GoA2020_Stn1:trawl:sample:86:occ-86,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:87,IYS:GoA2020_Stn1:trawl:sample:87:occ-87,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:88,IYS:GoA2020_Stn1:trawl:sample:88:occ-88,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:89,IYS:GoA2020_Stn1:trawl:sample:89:occ-89,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:90,IYS:GoA2020_Stn1:trawl:sample:90:occ-90,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:91,IYS:GoA2020_Stn1:trawl:sample:91:occ-91,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:92,IYS:GoA2020_Stn1:trawl:sample:92:occ-92,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:93,IYS:GoA2020_Stn1:trawl:sample:93:occ-93,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:94,IYS:GoA2020_Stn1:trawl:sample:94:occ-94,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:95,IYS:GoA2020_Stn1:trawl:sample:95:occ-95,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:96,IYS:GoA2020_Stn1:trawl:sample:96:occ-96,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:97,IYS:GoA2020_Stn1:trawl:sample:97:occ-97,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:98,IYS:GoA2020_Stn1:trawl:sample:98:occ-98,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:99,IYS:GoA2020_Stn1:trawl:sample:99:occ-99,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:100,IYS:GoA2020_Stn1:trawl:sample:100:occ-100,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:101,IYS:GoA2020_Stn1:trawl:sample:101:occ-101,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:102,IYS:GoA2020_Stn1:trawl:sample:102:occ-102,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:103,IYS:GoA2020_Stn1:trawl:sample:103:occ-103,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:104,IYS:GoA2020_Stn1:trawl:sample:104:occ-104,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:105,IYS:GoA2020_Stn1:trawl:sample:105:occ-105,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:106,IYS:GoA2020_Stn1:trawl:sample:106:occ-106,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:107,IYS:GoA2020_Stn1:trawl:sample:107:occ-107,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:108,IYS:GoA2020_Stn1:trawl:sample:108:occ-108,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:109,IYS:GoA2020_Stn1:trawl:sample:109:occ-109,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:110,IYS:GoA2020_Stn1:trawl:sample:110:occ-110,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:111,IYS:GoA2020_Stn1:trawl:sample:111:occ-111,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:112,IYS:GoA2020_Stn1:trawl:sample:112:occ-112,present,1,individual,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:113,IYS:GoA2020_Stn1:trawl:sample:113:occ-113,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:114,IYS:GoA2020_Stn1:trawl:sample:114:occ-114,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:115,IYS:GoA2020_Stn1:trawl:sample:115:occ-115,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:116,IYS:GoA2020_Stn1:trawl:sample:116:occ-116,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:117,IYS:GoA2020_Stn1:trawl:sample:117:occ-117,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:118,IYS:GoA2020_Stn1:trawl:sample:118:occ-118,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:119,IYS:GoA2020_Stn1:trawl:sample:119:occ-119,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:120,IYS:GoA2020_Stn1:trawl:sample:120:occ-120,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:121,IYS:GoA2020_Stn1:trawl:sample:121:occ-121,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:122,IYS:GoA2020_Stn1:trawl:sample:122:occ-122,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:123,IYS:GoA2020_Stn1:trawl:sample:123:occ-123,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:124,IYS:GoA2020_Stn1:trawl:sample:124:occ-124,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:125,IYS:GoA2020_Stn1:trawl:sample:125:occ-125,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:126,IYS:GoA2020_Stn1:trawl:sample:126:occ-126,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:127,IYS:GoA2020_Stn1:trawl:sample:127:occ-127,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:128,IYS:GoA2020_Stn1:trawl:sample:128:occ-128,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:129,IYS:GoA2020_Stn1:trawl:sample:129:occ-129,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:130,IYS:GoA2020_Stn1:trawl:sample:130:occ-130,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:131,IYS:GoA2020_Stn1:trawl:sample:131:occ-131,present,1,individual,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",accepted,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:132,IYS:GoA2020_Stn1:trawl:sample:132:occ-132,present,1,individual,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:133,IYS:GoA2020_Stn1:trawl:sample:133:occ-133,present,1,individual,Lipolagus ochotensis,urn:lsid:marinespecies.org:taxname:281374,"(Schmidt, 1938)",accepted,Species,269707,Animalia,Chordata,Actinopterygii,Argentiniformes,Bathylagidae,Lipolagus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:134,IYS:GoA2020_Stn1:trawl:sample:134:occ-134,present,1,individual,Lipolagus ochotensis,urn:lsid:marinespecies.org:taxname:281374,"(Schmidt, 1938)",accepted,Species,269707,Animalia,Chordata,Actinopterygii,Argentiniformes,Bathylagidae,Lipolagus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:135,IYS:GoA2020_Stn1:trawl:sample:135:occ-135,present,1,individual,Lipolagus ochotensis,urn:lsid:marinespecies.org:taxname:281374,"(Schmidt, 1938)",accepted,Species,269707,Animalia,Chordata,Actinopterygii,Argentiniformes,Bathylagidae,Lipolagus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:136,IYS:GoA2020_Stn1:trawl:sample:136:occ-136,present,1,individual,Lipolagus ochotensis,urn:lsid:marinespecies.org:taxname:281374,"(Schmidt, 1938)",accepted,Species,269707,Animalia,Chordata,Actinopterygii,Argentiniformes,Bathylagidae,Lipolagus,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:137,IYS:GoA2020_Stn1:trawl:sample:137:occ-137,present,1,individual,Paralepidapedon,urn:lsid:marinespecies.org:taxname:108578,"Shimazu & Shimura, 1984",accepted,Genus,744194,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Lepidapedidae,Paralepidapedon,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl:sample:138,IYS:GoA2020_Stn1:trawl:sample:138:occ-138,present,1,individual,Paralepidapedon,urn:lsid:marinespecies.org:taxname:108578,"Shimazu & Shimura, 1984",accepted,Genus,744194,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Lepidapedidae,Paralepidapedon,NA,NA,NA,NA
