occurrenceID,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID,measurementValueID
IYS:GoA2019_Stn23:bongo_occ:1851,ind_counted,3,IYS:GoA2019_Stn23:bongo_occ:1851:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1851,ind_total,48,IYS:GoA2019_Stn23:bongo_occ:1851:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1851,abund_m3_flow_est,0.971659919,IYS:GoA2019_Stn23:bongo_occ:1851:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1851,abund_m3_depth_est,0.9777958851,IYS:GoA2019_Stn23:bongo_occ:1851:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1852,stage,C5,IYS:GoA2019_Stn23:bongo_occ:1852:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn23:bongo_occ:1852,sex,NA,IYS:GoA2019_Stn23:bongo_occ:1852:sex, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1852,ind_counted,3,IYS:GoA2019_Stn23:bongo_occ:1852:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1852,ind_total,48,IYS:GoA2019_Stn23:bongo_occ:1852:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1852,abund_m3_flow_est,0.971659919,IYS:GoA2019_Stn23:bongo_occ:1852:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1852,abund_m3_depth_est,0.9777958851,IYS:GoA2019_Stn23:bongo_occ:1852:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1853,stage,C6,IYS:GoA2019_Stn23:bongo_occ:1853:stage, ,NA,NA, 
IYS:GoA2019_Stn23:bongo_occ:1853,sex,F,IYS:GoA2019_Stn23:bongo_occ:1853:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn23:bongo_occ:1853,ind_counted,1,IYS:GoA2019_Stn23:bongo_occ:1853:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1853,ind_total,16,IYS:GoA2019_Stn23:bongo_occ:1853:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1853,abund_m3_flow_est,0.3238866397,IYS:GoA2019_Stn23:bongo_occ:1853:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1853,abund_m3_depth_est,0.3259319617,IYS:GoA2019_Stn23:bongo_occ:1853:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1854,stage,NA,IYS:GoA2019_Stn23:bongo_occ:1854:stage, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1854,sex,NA,IYS:GoA2019_Stn23:bongo_occ:1854:sex, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1854,ind_counted,1,IYS:GoA2019_Stn23:bongo_occ:1854:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1854,ind_total,1,IYS:GoA2019_Stn23:bongo_occ:1854:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1854,abund_m3_flow_est,0.02024291498,IYS:GoA2019_Stn23:bongo_occ:1854:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1854,abund_m3_depth_est,0.02037074761,IYS:GoA2019_Stn23:bongo_occ:1854:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1855,stage,NA,IYS:GoA2019_Stn23:bongo_occ:1855:stage, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1855,sex,NA,IYS:GoA2019_Stn23:bongo_occ:1855:sex, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1855,ind_counted,2,IYS:GoA2019_Stn23:bongo_occ:1855:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1855,ind_total,2,IYS:GoA2019_Stn23:bongo_occ:1855:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1855,abund_m3_flow_est,0.04048582996,IYS:GoA2019_Stn23:bongo_occ:1855:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1855,abund_m3_depth_est,0.04074149521,IYS:GoA2019_Stn23:bongo_occ:1855:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1856,stage,NA,IYS:GoA2019_Stn23:bongo_occ:1856:stage, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1856,sex,NA,IYS:GoA2019_Stn23:bongo_occ:1856:sex, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1856,ind_counted,47,IYS:GoA2019_Stn23:bongo_occ:1856:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1856,ind_total,47,IYS:GoA2019_Stn23:bongo_occ:1856:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1856,abund_m3_flow_est,0.951417004,IYS:GoA2019_Stn23:bongo_occ:1856:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1856,abund_m3_depth_est,0.9574251375,IYS:GoA2019_Stn23:bongo_occ:1856:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1857,stage,NA,IYS:GoA2019_Stn23:bongo_occ:1857:stage, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1857,sex,F,IYS:GoA2019_Stn23:bongo_occ:1857:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn23:bongo_occ:1857,ind_counted,6,IYS:GoA2019_Stn23:bongo_occ:1857:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1857,ind_total,6,IYS:GoA2019_Stn23:bongo_occ:1857:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1857,abund_m3_flow_est,0.1214574899,IYS:GoA2019_Stn23:bongo_occ:1857:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1857,abund_m3_depth_est,0.1222244856,IYS:GoA2019_Stn23:bongo_occ:1857:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1858,stage,NA,IYS:GoA2019_Stn23:bongo_occ:1858:stage, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1858,sex,M,IYS:GoA2019_Stn23:bongo_occ:1858:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn23:bongo_occ:1858,ind_counted,5,IYS:GoA2019_Stn23:bongo_occ:1858:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1858,ind_total,5,IYS:GoA2019_Stn23:bongo_occ:1858:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1858,abund_m3_flow_est,0.1012145749,IYS:GoA2019_Stn23:bongo_occ:1858:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1858,abund_m3_depth_est,0.101853738,IYS:GoA2019_Stn23:bongo_occ:1858:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1859,stage,NA,IYS:GoA2019_Stn23:bongo_occ:1859:stage, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1859,sex,NA,IYS:GoA2019_Stn23:bongo_occ:1859:sex, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1859,ind_counted,18,IYS:GoA2019_Stn23:bongo_occ:1859:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1859,ind_total,18,IYS:GoA2019_Stn23:bongo_occ:1859:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1859,abund_m3_flow_est,0.3643724696,IYS:GoA2019_Stn23:bongo_occ:1859:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1859,abund_m3_depth_est,0.3666734569,IYS:GoA2019_Stn23:bongo_occ:1859:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1860,stage,NA,IYS:GoA2019_Stn23:bongo_occ:1860:stage, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1860,sex,NA,IYS:GoA2019_Stn23:bongo_occ:1860:sex, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1860,ind_counted,1,IYS:GoA2019_Stn23:bongo_occ:1860:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1860,ind_total,1,IYS:GoA2019_Stn23:bongo_occ:1860:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1860,abund_m3_flow_est,0.02024291498,IYS:GoA2019_Stn23:bongo_occ:1860:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1860,abund_m3_depth_est,0.02037074761,IYS:GoA2019_Stn23:bongo_occ:1860:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1861,stage,NA,IYS:GoA2019_Stn23:bongo_occ:1861:stage, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1861,sex,NA,IYS:GoA2019_Stn23:bongo_occ:1861:sex, ,NA,NA,NA
IYS:GoA2019_Stn23:bongo_occ:1861,ind_counted,6,IYS:GoA2019_Stn23:bongo_occ:1861:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1861,ind_total,6,IYS:GoA2019_Stn23:bongo_occ:1861:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn23:bongo_occ:1861,abund_m3_flow_est,0.1214574899,IYS:GoA2019_Stn23:bongo_occ:1861:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn23:bongo_occ:1861,abund_m3_depth_est,0.1222244856,IYS:GoA2019_Stn23:bongo_occ:1861:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1862,stage,NA,IYS:GoA2019_Stn24:bongo_occ:1862:stage, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1862,sex,NA,IYS:GoA2019_Stn24:bongo_occ:1862:sex, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1862,ind_counted,14,IYS:GoA2019_Stn24:bongo_occ:1862:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1862,ind_total,14,IYS:GoA2019_Stn24:bongo_occ:1862:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1862,abund_m3_flow_est,0.2845528455,IYS:GoA2019_Stn24:bongo_occ:1862:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1862,abund_m3_depth_est,0.2851904665,IYS:GoA2019_Stn24:bongo_occ:1862:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1863,stage,NA,IYS:GoA2019_Stn24:bongo_occ:1863:stage, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1863,sex,NA,IYS:GoA2019_Stn24:bongo_occ:1863:sex, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1863,ind_counted,6,IYS:GoA2019_Stn24:bongo_occ:1863:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1863,ind_total,6,IYS:GoA2019_Stn24:bongo_occ:1863:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1863,abund_m3_flow_est,0.1219512195,IYS:GoA2019_Stn24:bongo_occ:1863:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1863,abund_m3_depth_est,0.1222244856,IYS:GoA2019_Stn24:bongo_occ:1863:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1864,stage,NA,IYS:GoA2019_Stn24:bongo_occ:1864:stage, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1864,sex,NA,IYS:GoA2019_Stn24:bongo_occ:1864:sex, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1864,ind_counted,1,IYS:GoA2019_Stn24:bongo_occ:1864:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1864,ind_total,1,IYS:GoA2019_Stn24:bongo_occ:1864:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1864,abund_m3_flow_est,0.02032520325,IYS:GoA2019_Stn24:bongo_occ:1864:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1864,abund_m3_depth_est,0.02037074761,IYS:GoA2019_Stn24:bongo_occ:1864:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1865,stage,C5,IYS:GoA2019_Stn24:bongo_occ:1865:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn24:bongo_occ:1865,sex,F,IYS:GoA2019_Stn24:bongo_occ:1865:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn24:bongo_occ:1865,ind_counted,1,IYS:GoA2019_Stn24:bongo_occ:1865:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1865,ind_total,1,IYS:GoA2019_Stn24:bongo_occ:1865:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1865,abund_m3_flow_est,0.02032520325,IYS:GoA2019_Stn24:bongo_occ:1865:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1865,abund_m3_depth_est,0.02037074761,IYS:GoA2019_Stn24:bongo_occ:1865:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1866,stage,C6,IYS:GoA2019_Stn24:bongo_occ:1866:stage, ,NA,NA, 
IYS:GoA2019_Stn24:bongo_occ:1866,sex,M,IYS:GoA2019_Stn24:bongo_occ:1866:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn24:bongo_occ:1866,ind_counted,3,IYS:GoA2019_Stn24:bongo_occ:1866:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1866,ind_total,3,IYS:GoA2019_Stn24:bongo_occ:1866:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1866,abund_m3_flow_est,0.06097560976,IYS:GoA2019_Stn24:bongo_occ:1866:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1866,abund_m3_depth_est,0.06111224282,IYS:GoA2019_Stn24:bongo_occ:1866:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1867,stage,NA,IYS:GoA2019_Stn24:bongo_occ:1867:stage, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1867,sex,NA,IYS:GoA2019_Stn24:bongo_occ:1867:sex, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1867,ind_counted,320,IYS:GoA2019_Stn24:bongo_occ:1867:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1867,ind_total,320,IYS:GoA2019_Stn24:bongo_occ:1867:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1867,abund_m3_flow_est,6.504065041,IYS:GoA2019_Stn24:bongo_occ:1867:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1867,abund_m3_depth_est,6.518639234,IYS:GoA2019_Stn24:bongo_occ:1867:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1868,stage,C4,IYS:GoA2019_Stn24:bongo_occ:1868:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/
IYS:GoA2019_Stn24:bongo_occ:1868,sex,NA,IYS:GoA2019_Stn24:bongo_occ:1868:sex, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1868,ind_counted,15,IYS:GoA2019_Stn24:bongo_occ:1868:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1868,ind_total,15,IYS:GoA2019_Stn24:bongo_occ:1868:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1868,abund_m3_flow_est,0.3048780488,IYS:GoA2019_Stn24:bongo_occ:1868:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1868,abund_m3_depth_est,0.3055612141,IYS:GoA2019_Stn24:bongo_occ:1868:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1869,stage,C5,IYS:GoA2019_Stn24:bongo_occ:1869:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn24:bongo_occ:1869,sex,NA,IYS:GoA2019_Stn24:bongo_occ:1869:sex, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1869,ind_counted,21,IYS:GoA2019_Stn24:bongo_occ:1869:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1869,ind_total,21,IYS:GoA2019_Stn24:bongo_occ:1869:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1869,abund_m3_flow_est,0.4268292683,IYS:GoA2019_Stn24:bongo_occ:1869:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1869,abund_m3_depth_est,0.4277856997,IYS:GoA2019_Stn24:bongo_occ:1869:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1870,stage,NA,IYS:GoA2019_Stn24:bongo_occ:1870:stage, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1870,sex,NA,IYS:GoA2019_Stn24:bongo_occ:1870:sex, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1870,ind_counted,8,IYS:GoA2019_Stn24:bongo_occ:1870:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1870,ind_total,8,IYS:GoA2019_Stn24:bongo_occ:1870:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1870,abund_m3_flow_est,0.162601626,IYS:GoA2019_Stn24:bongo_occ:1870:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1870,abund_m3_depth_est,0.1629659809,IYS:GoA2019_Stn24:bongo_occ:1870:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1871,stage,C5,IYS:GoA2019_Stn24:bongo_occ:1871:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn24:bongo_occ:1871,sex,F,IYS:GoA2019_Stn24:bongo_occ:1871:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn24:bongo_occ:1871,ind_counted,2,IYS:GoA2019_Stn24:bongo_occ:1871:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1871,ind_total,2,IYS:GoA2019_Stn24:bongo_occ:1871:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1871,abund_m3_flow_est,0.0406504065,IYS:GoA2019_Stn24:bongo_occ:1871:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1871,abund_m3_depth_est,0.04074149521,IYS:GoA2019_Stn24:bongo_occ:1871:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1872,stage,C5,IYS:GoA2019_Stn24:bongo_occ:1872:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn24:bongo_occ:1872,sex,M,IYS:GoA2019_Stn24:bongo_occ:1872:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn24:bongo_occ:1872,ind_counted,1,IYS:GoA2019_Stn24:bongo_occ:1872:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1872,ind_total,1,IYS:GoA2019_Stn24:bongo_occ:1872:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1872,abund_m3_flow_est,0.02032520325,IYS:GoA2019_Stn24:bongo_occ:1872:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1872,abund_m3_depth_est,0.02037074761,IYS:GoA2019_Stn24:bongo_occ:1872:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1873,stage,NA,IYS:GoA2019_Stn24:bongo_occ:1873:stage, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1873,sex,NA,IYS:GoA2019_Stn24:bongo_occ:1873:sex, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1873,ind_counted,2,IYS:GoA2019_Stn24:bongo_occ:1873:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1873,ind_total,2,IYS:GoA2019_Stn24:bongo_occ:1873:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1873,abund_m3_flow_est,0.0406504065,IYS:GoA2019_Stn24:bongo_occ:1873:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1873,abund_m3_depth_est,0.04074149521,IYS:GoA2019_Stn24:bongo_occ:1873:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn24:bongo_occ:1874,stage,NA,IYS:GoA2019_Stn24:bongo_occ:1874:stage, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1874,sex,NA,IYS:GoA2019_Stn24:bongo_occ:1874:sex, ,NA,NA,NA
IYS:GoA2019_Stn24:bongo_occ:1874,ind_counted,2,IYS:GoA2019_Stn24:bongo_occ:1874:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1874,ind_total,2,IYS:GoA2019_Stn24:bongo_occ:1874:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn24:bongo_occ:1874,abund_m3_flow_est,0.0406504065,IYS:GoA2019_Stn24:bongo_occ:1874:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
