eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementRemarks
IYS:GoA2019_Stn4:bongo:Net2:Z79,NA,IYS:GoA2019_Stn4:bongo:Net2:Z79:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,47.3,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn4:bongo:Net2:Z79,NA,IYS:GoA2019_Stn4:bongo:Net2:Z79:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z80,NA,IYS:GoA2019_Stn4:bongo:Net2:Z80:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,4.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn4:bongo:Net2:Z80,NA,IYS:GoA2019_Stn4:bongo:Net2:Z80:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,31.0,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn4:bongo:Net2:Z80,NA,IYS:GoA2019_Stn4:bongo:Net2:Z80:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net1,NA,IYS:GoA2019_Stn5:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,219.49888349888349,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn5:bongo:Net1,NA,IYS:GoA2019_Stn5:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn5:bongo:Net1,NA,IYS:GoA2019_Stn5:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,43.076655886655885,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn5:bongo:Net1,NA,IYS:GoA2019_Stn5:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn5:bongo:Net2,NA,IYS:GoA2019_Stn5:bongo:Net2:depth,seafloor depth,http://vocab.nerc.ac.uk/collection/C00/current/SCILOG/,4100,NA,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn5:bongo:Net2,NA,IYS:GoA2019_Stn5:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,177.87256487256488,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn5:bongo:Net2,NA,IYS:GoA2019_Stn5:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn5:bongo:Net2,NA,IYS:GoA2019_Stn5:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,34.907490856240862,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn5:bongo:Net2,NA,IYS:GoA2019_Stn5:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn5:bongo:Net2,NA,IYS:GoA2019_Stn5:bongo:Net2:bongo:gear,gear,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Bongo,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2,NA,IYS:GoA2019_Stn5:bongo:Net2:bongo:bongo_mesh,bongo_mesh,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,250,NA,micrometer,http://vocab.nerc.ac.uk/collection/P06/current/UMIC/,NA
IYS:GoA2019_Stn5:bongo:Net2,NA,IYS:GoA2019_Stn5:bongo:Net2:bongo:bongo_opening,bongo_opening,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100017/,0.5,NA,square meter,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,NA,IYS:GoA2019_Stn5:bongo:Net2:S50:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,40.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,NA,IYS:GoA2019_Stn5:bongo:Net2:S50:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,64.8,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,NA,IYS:GoA2019_Stn5:bongo:Net2:S50:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,IYS_GoA2019_zocc1,IYS:GoA2019_Stn5:bongo:Net2:S50:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,IYS_GoA2019_zocc1,IYS:GoA2019_Stn5:bongo:Net2:S50:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,IYS_GoA2019_zocc1,IYS:GoA2019_Stn5:bongo:Net2:S50:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,IYS_GoA2019_zocc1,IYS:GoA2019_Stn5:bongo:Net2:S50:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,64.8,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,IYS_GoA2019_zocc1,IYS:GoA2019_Stn5:bongo:Net2:S50:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,IYS_GoA2019_zocc1,IYS:GoA2019_Stn5:bongo:Net2:S50:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,IYS_GoA2019_zocc1,IYS:GoA2019_Stn5:bongo:Net2:S50:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,IYS_GoA2019_zocc1,IYS:GoA2019_Stn5:bongo:Net2:S50:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S50,IYS_GoA2019_zocc1,IYS:GoA2019_Stn5:bongo:Net2:S50:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,40.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,NA,IYS:GoA2019_Stn5:bongo:Net2:S51:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,17.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,NA,IYS:GoA2019_Stn5:bongo:Net2:S51:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,7.6,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,NA,IYS:GoA2019_Stn5:bongo:Net2:S51:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,IYS_GoA2019_zocc2,IYS:GoA2019_Stn5:bongo:Net2:S51:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,IYS_GoA2019_zocc2,IYS:GoA2019_Stn5:bongo:Net2:S51:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,IYS_GoA2019_zocc2,IYS:GoA2019_Stn5:bongo:Net2:S51:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,IYS_GoA2019_zocc2,IYS:GoA2019_Stn5:bongo:Net2:S51:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,7.6,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,IYS_GoA2019_zocc2,IYS:GoA2019_Stn5:bongo:Net2:S51:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,IYS_GoA2019_zocc2,IYS:GoA2019_Stn5:bongo:Net2:S51:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,IYS_GoA2019_zocc2,IYS:GoA2019_Stn5:bongo:Net2:S51:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,IYS_GoA2019_zocc2,IYS:GoA2019_Stn5:bongo:Net2:S51:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S51,IYS_GoA2019_zocc2,IYS:GoA2019_Stn5:bongo:Net2:S51:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,17.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,NA,IYS:GoA2019_Stn5:bongo:Net2:S52:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,25.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,NA,IYS:GoA2019_Stn5:bongo:Net2:S52:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,28.8,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,NA,IYS:GoA2019_Stn5:bongo:Net2:S52:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,IYS_GoA2019_zocc3,IYS:GoA2019_Stn5:bongo:Net2:S52:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,IYS_GoA2019_zocc3,IYS:GoA2019_Stn5:bongo:Net2:S52:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,IYS_GoA2019_zocc3,IYS:GoA2019_Stn5:bongo:Net2:S52:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,IYS_GoA2019_zocc3,IYS:GoA2019_Stn5:bongo:Net2:S52:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,28.8,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,IYS_GoA2019_zocc3,IYS:GoA2019_Stn5:bongo:Net2:S52:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,IYS_GoA2019_zocc3,IYS:GoA2019_Stn5:bongo:Net2:S52:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,IYS_GoA2019_zocc3,IYS:GoA2019_Stn5:bongo:Net2:S52:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,IYS_GoA2019_zocc3,IYS:GoA2019_Stn5:bongo:Net2:S52:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S52,IYS_GoA2019_zocc3,IYS:GoA2019_Stn5:bongo:Net2:S52:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,25.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,NA,IYS:GoA2019_Stn5:bongo:Net2:S53:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,21.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,NA,IYS:GoA2019_Stn5:bongo:Net2:S53:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,16.3,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,NA,IYS:GoA2019_Stn5:bongo:Net2:S53:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,IYS_GoA2019_zocc4,IYS:GoA2019_Stn5:bongo:Net2:S53:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,IYS_GoA2019_zocc4,IYS:GoA2019_Stn5:bongo:Net2:S53:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,IYS_GoA2019_zocc4,IYS:GoA2019_Stn5:bongo:Net2:S53:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,IYS_GoA2019_zocc4,IYS:GoA2019_Stn5:bongo:Net2:S53:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,16.3,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,IYS_GoA2019_zocc4,IYS:GoA2019_Stn5:bongo:Net2:S53:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,IYS_GoA2019_zocc4,IYS:GoA2019_Stn5:bongo:Net2:S53:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,IYS_GoA2019_zocc4,IYS:GoA2019_Stn5:bongo:Net2:S53:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,IYS_GoA2019_zocc4,IYS:GoA2019_Stn5:bongo:Net2:S53:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S53,IYS_GoA2019_zocc4,IYS:GoA2019_Stn5:bongo:Net2:S53:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,21.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,NA,IYS:GoA2019_Stn5:bongo:Net2:S54:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,16.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,NA,IYS:GoA2019_Stn5:bongo:Net2:S54:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,8.9,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,NA,IYS:GoA2019_Stn5:bongo:Net2:S54:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,IYS_GoA2019_zocc5,IYS:GoA2019_Stn5:bongo:Net2:S54:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,IYS_GoA2019_zocc5,IYS:GoA2019_Stn5:bongo:Net2:S54:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,IYS_GoA2019_zocc5,IYS:GoA2019_Stn5:bongo:Net2:S54:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,IYS_GoA2019_zocc5,IYS:GoA2019_Stn5:bongo:Net2:S54:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,8.9,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,IYS_GoA2019_zocc5,IYS:GoA2019_Stn5:bongo:Net2:S54:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,IYS_GoA2019_zocc5,IYS:GoA2019_Stn5:bongo:Net2:S54:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,IYS_GoA2019_zocc5,IYS:GoA2019_Stn5:bongo:Net2:S54:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,IYS_GoA2019_zocc5,IYS:GoA2019_Stn5:bongo:Net2:S54:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:S54,IYS_GoA2019_zocc5,IYS:GoA2019_Stn5:bongo:Net2:S54:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,16.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:Z18,NA,IYS:GoA2019_Stn5:bongo:Net2:Z18:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,0.25,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn5:bongo:Net2:Z18,NA,IYS:GoA2019_Stn5:bongo:Net2:Z18:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,71.7,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:Z18,NA,IYS:GoA2019_Stn5:bongo:Net2:Z18:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:Z19,NA,IYS:GoA2019_Stn5:bongo:Net2:Z19:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,0.5,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn5:bongo:Net2:Z19,NA,IYS:GoA2019_Stn5:bongo:Net2:Z19:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,95.7,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:Z19,NA,IYS:GoA2019_Stn5:bongo:Net2:Z19:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:Z20,NA,IYS:GoA2019_Stn5:bongo:Net2:Z20:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,1.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn5:bongo:Net2:Z20,NA,IYS:GoA2019_Stn5:bongo:Net2:Z20:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,68.2,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:Z20,NA,IYS:GoA2019_Stn5:bongo:Net2:Z20:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn5:bongo:Net2:Z21,NA,IYS:GoA2019_Stn5:bongo:Net2:Z21:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,2.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn5:bongo:Net2:Z21,NA,IYS:GoA2019_Stn5:bongo:Net2:Z21:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,66.0,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn5:bongo:Net2:Z21,NA,IYS:GoA2019_Stn5:bongo:Net2:Z21:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn6:bongo:Net1,NA,IYS:GoA2019_Stn6:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,223.58358358358359,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn6:bongo:Net1,NA,IYS:GoA2019_Stn6:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn6:bongo:Net1,NA,IYS:GoA2019_Stn6:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,43.87827827827828,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn6:bongo:Net1,NA,IYS:GoA2019_Stn6:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn6:bongo:Net2,NA,IYS:GoA2019_Stn6:bongo:Net2:depth,seafloor depth,http://vocab.nerc.ac.uk/collection/C00/current/SCILOG/,4200,NA,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn6:bongo:Net2,NA,IYS:GoA2019_Stn6:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,215.30669130669131,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn6:bongo:Net2,NA,IYS:GoA2019_Stn6:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn6:bongo:Net2,NA,IYS:GoA2019_Stn6:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,42.25393816893817,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn6:bongo:Net2,NA,IYS:GoA2019_Stn6:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn6:bongo:Net2,NA,IYS:GoA2019_Stn6:bongo:Net2:bongo:gear,gear,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Bongo,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,NA,NA,NA
IYS:GoA2019_Stn6:bongo:Net2,NA,IYS:GoA2019_Stn6:bongo:Net2:bongo:bongo_mesh,bongo_mesh,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,250,NA,micrometer,http://vocab.nerc.ac.uk/collection/P06/current/UMIC/,NA
IYS:GoA2019_Stn6:bongo:Net2,NA,IYS:GoA2019_Stn6:bongo:Net2:bongo:bongo_opening,bongo_opening,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100017/,0.5,NA,square meter,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/,NA
IYS:GoA2019_Stn6:bongo:Net2:Z11,NA,IYS:GoA2019_Stn6:bongo:Net2:Z11:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,1.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn6:bongo:Net2:Z11,NA,IYS:GoA2019_Stn6:bongo:Net2:Z11:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,58.8,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn6:bongo:Net2:Z11,NA,IYS:GoA2019_Stn6:bongo:Net2:Z11:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn6:bongo:Net2:Z12,NA,IYS:GoA2019_Stn6:bongo:Net2:Z12:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,4.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
